group,sense,tag,note,word,def,example
Relevant / applicable,connected to and bearing on the matter,academic,,applicable,able to be applied or relevant to a particular case,These guidelines are applicable only to experiments involving human participants.
Relevant / applicable,connected to and bearing on the matter,academic,,germane,closely relevant and appropriate to the subject at hand,The author omitted details that were not germane to the main argument.
Relevant / applicable,connected to and bearing on the matter,academic,,apposite,very suitable and clearly relevant to the point being made,He chose an apposite example to illustrate the theory's practical limits.
Relevant / applicable,connected to and bearing on the matter,academic,,salient,"most noticeable, important and relevant among many features",The summary highlighted the salient findings of the lengthy report.
Relevant / applicable,connected to and bearing on the matter,academic,,material,significant and relevant enough to affect a decision or outcome,The committee found no material difference between the two treatment groups.
Subsequent / prior,ordering in time relative to something else,academic,,subsequent,coming after something in time or order,Subsequent studies confirmed the pattern observed in the original experiment.
Subsequent / prior,ordering in time relative to something else,academic,,ensuing,happening directly afterwards as a result,The policy shift and the ensuing debate dominated academic journals for years.
Subsequent / prior,ordering in time relative to something else,academic,,antecedent,coming before something in time; earlier or prior,Researchers traced the disease back to several antecedent environmental factors.
Subsequent / prior,ordering in time relative to something else,academic,,concurrent,happening at the same time as something else,"The two surveys were concurrent, allowing direct comparison of the results."
Subsequent / prior,ordering in time relative to something else,academic,,forthcoming,about to happen or appear in the near future,The findings will be detailed in a forthcoming issue of the journal.
Constitute / make up,"to form, contain or stand for a whole",academic,,represent,to form or amount to something; stand for a whole,Women represent nearly half of all students enrolled in the programme.
Constitute / make up,"to form, contain or stand for a whole",academic,,embody,to be a clear and complete expression of an idea,The constitution embodies the core principles of the new democracy.
Constitute / make up,"to form, contain or stand for a whole",academic,,encompass,to include or contain a wide range of things,The survey encompasses respondents from twelve different countries.
Constitute / make up,"to form, contain or stand for a whole",academic,,encapsulate,to express or contain the essential parts in a compact form,"The abstract encapsulates the study's aims, methods and key conclusions."
Criterion / standard,a measure or benchmark for judging,academic,,criterion,a standard or principle used to judge or decide something,Originality was the main criterion for selecting papers for the conference.
Criterion / standard,a measure or benchmark for judging,academic,,benchmark,a standard point of reference against which things are compared,The 2010 results became the benchmark for measuring later progress.
Criterion / standard,a measure or benchmark for judging,academic,,yardstick,a standard used for comparing or judging quality or amount,Test scores alone are a poor yardstick for measuring a school's success.
Criterion / standard,a measure or benchmark for judging,academic,,threshold,the level that must be reached for something to happen,Results below this threshold were not considered statistically significant.
Phenomenon / occurrence,a thing that happens or is observed,academic,,phenomenon,a fact or event that is observed and studied,Urban heat islands are a phenomenon widely documented in large cities.
Phenomenon / occurrence,a thing that happens or is observed,academic,,occurrence,something that happens or is observed to take place,Severe droughts have become a more frequent occurrence in the region.
Phenomenon / occurrence,a thing that happens or is observed,academic,,incidence,the rate or frequency at which something happens,The study reported a rising incidence of the disease among young adults.
Phenomenon / occurrence,a thing that happens or is observed,academic,,episode,a single distinct event or period within a sequence,Each episode of flooding was recorded and analysed separately.
Diverse / disparate,made up of clearly different kinds,academic,,heterogeneous,made up of many different and varied parts or kinds,"The sample was heterogeneous, including people of widely different ages."
Diverse / disparate,made up of clearly different kinds,academic,,disparate,made up of clearly different elements that do not match,The theory tries to unite several disparate strands of earlier research.
Diverse / disparate,made up of clearly different kinds,academic,,varied,consisting of many different types or forms,"The dataset drew on varied sources, from interviews to official records."
Diverse / disparate,made up of clearly different kinds,academic,,eclectic,"drawing ideas or elements from a wide, diverse range","Her methodology was eclectic, combining statistical and ethnographic approaches."
Aggregate / overall,taken together as a total,academic,,aggregate,formed by combining many separate parts into a total,The aggregate output of all regions rose by ten percent last year.
Aggregate / overall,taken together as a total,academic,,cumulative,increasing in amount by successive additions over time,The cumulative effect of small temperature rises proved highly significant.
Aggregate / overall,taken together as a total,academic,,collective,shared by or relating to a whole group taken together,The collective findings of these trials support the proposed treatment.
Aggregate / overall,taken together as a total,academic,,overall,taking everything into account; considered as a whole,The overall trend points to steady growth across the entire period.
Approximate / estimate,to judge a value or amount roughly,academic,,approximate,to come close to a value or amount without being exact,The model can only approximate the true rate of population growth.
Approximate / estimate,to judge a value or amount roughly,academic,,reckon,to calculate or estimate a number or amount roughly,Analysts reckon the cost at around two billion dollars a year.
Approximate / estimate,to judge a value or amount roughly,academic,,surmise,to guess or judge something from incomplete evidence,"From the fossils, scientists surmise the climate was once tropical."
